Charging event,Unique User ID,CP ID,Connector,Start Date,Start Time,End Date,End Time,Total kWh,Site,Model,,,
12631345,User 623,70203,2,30/03/2021,18:35,31/03/2021,08:09,5.68,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12630156,User 613,70201,1,30/03/2021,16:38,30/03/2021,18:06,5.61,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12630325,User 612,70204,2,30/03/2021,16:34,01/04/2021,20:10,6.13,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12629258,User 624,70200,2,30/03/2021,16:26,31/03/2021,08:06,12.13,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12628062,User 520,81028,2,30/03/2021,15:14,30/03/2021,23:59,21.39,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12624860,User 149,70202,1,30/03/2021,12:03,31/03/2021,08:14,4.19,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12622695,User 1141,70201,2,30/03/2021,09:52,30/03/2021,15:28,21.46,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12621034,User 1144,81027,2,30/03/2021,08:13,30/03/2021,15:50,25.62,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12620614,User 324,81028,1,30/03/2021,07:49,30/03/2021,16:04,35.89,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12612219,User 621,70202,2,29/03/2021,20:59,30/03/2021,18:06,20.65,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12610364,User 624,70204,1,29/03/2021,18:54,30/03/2021,08:05,0.12,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12610351,User 623,70204,2,29/03/2021,18:54,30/03/2021,08:04,8.53,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12610243,User 624,70204,2,29/03/2021,18:47,29/03/2021,18:47,0,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12610142,User 612,81027,2,29/03/2021,18:41,30/03/2021,08:05,8.61,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12608549,User 618,81027,1,29/03/2021,17:00,30/03/2021,08:02,9.26,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12608415,User 613,81028,2,29/03/2021,16:52,30/03/2021,08:42,13.91,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12606542,User 520,81028,1,29/03/2021,14:55,30/03/2021,00:07,22.09,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12598863,User 1139,70201,2,29/03/2021,07:04,29/03/2021,16:49,10.28,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12586680,User 621,70204,2,28/03/2021,16:37,29/03/2021,08:10,17.34,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12586368,User 618,81028,2,28/03/2021,16:18,29/03/2021,08:04,19.56,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12585916,User 613,81028,1,28/03/2021,15:51,29/03/2021,08:03,17.81,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12578826,unknown,81028,2,28/03/2021,08:52,28/03/2021,10:05,6.85,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12577539,User 1169,70204,2,28/03/2021,07:27,28/03/2021,14:14,15.79,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12569583,User 613,81028,1,27/03/2021,20:48,28/03/2021,10:13,6.65,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12566999,User 623,70204,1,27/03/2021,17:56,29/03/2021,18:33,0.31,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12566129,User 620,70202,1,27/03/2021,17:03,30/03/2021,11:45,8.88,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12565818,User 615,70200,2,27/03/2021,16:45,,,,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12565781,User 623,70203,1,27/03/2021,16:43,30/03/2021,18:33,7.79,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12562336,User 621,70204,1,27/03/2021,13:25,27/03/2021,17:47,8.37,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12560998,User 618,70202,2,27/03/2021,12:10,28/03/2021,10:05,6.34,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12560894,User 613,81028,2,27/03/2021,12:05,27/03/2021,17:48,9.44,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12556420,User 380,81027,2,27/03/2021,07:44,27/03/2021,17:38,7.73,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12556386,User 520,70201,2,27/03/2021,07:42,27/03/2021,18:01,23.31,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12547687,User 612,70203,2,26/03/2021,21:12,29/03/2021,08:03,4.94,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12547678,User 613,70200,2,26/03/2021,21:11,27/03/2021,07:58,6.78,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12546316,User 149,70201,1,26/03/2021,19:41,30/03/2021,08:05,13.25,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12543445,User 623,81027,1,26/03/2021,16:47,29/03/2021,08:04,9.51,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12543424,User 618,70203,1,26/03/2021,16:46,27/03/2021,07:58,13.67,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12542413,User 621,70202,2,26/03/2021,15:49,27/03/2021,07:59,20.24,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12534211,User 1149,70200,2,26/03/2021,08:09,26/03/2021,18:28,42.98,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12533167,User 1139,70201,1,26/03/2021,07:04,26/03/2021,17:43,10.07,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12525054,User 612,70203,2,25/03/2021,21:11,26/03/2021,17:50,4.43,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12525011,User 613,81027,2,25/03/2021,21:08,26/03/2021,17:51,16.11,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12523086,User 620,70204,1,25/03/2021,19:03,27/03/2021,08:07,7.35,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12523059,User 618,70203,1,25/03/2021,19:02,26/03/2021,08:06,8.22,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12523025,User 624,70200,2,25/03/2021,19:00,26/03/2021,08:04,8.44,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12522971,User 621,70201,2,25/03/2021,18:56,26/03/2021,08:47,11.85,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12515540,User 1170,70201,1,25/03/2021,11:48,25/03/2021,15:24,10.1,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12514543,User 1169,70204,1,25/03/2021,10:50,25/03/2021,14:33,10.56,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12513619,User 451,70202,2,25/03/2021,09:55,25/03/2021,16:20,5.83,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12511815,User 1171,70204,2,25/03/2021,08:20,25/03/2021,19:16,41.98,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12511208,User 380,70201,2,25/03/2021,07:46,25/03/2021,18:25,3.32,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12511095,User 520,81027,2,25/03/2021,07:40,25/03/2021,18:16,20.73,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12510459,User 1139,70200,2,25/03/2021,07:02,25/03/2021,17:25,10.23,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12502372,User 618,70204,2,24/03/2021,21:11,25/03/2021,07:55,10.96,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12502341,User 613,70201,1,24/03/2021,21:08,25/03/2021,08:10,12.87,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12502329,User 615,81028,2,24/03/2021,21:08,26/03/2021,19:45,17.38,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12499801,User 149,70204,1,24/03/2021,18:27,25/03/2021,07:57,0.18,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12499743,User 620,81027,1,24/03/2021,18:24,25/03/2021,07:54,10.22,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12497976,User 623,70202,2,24/03/2021,16:40,25/03/2021,08:03,6.8,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12497964,User 624,70202,1,24/03/2021,16:40,26/03/2021,19:42,6.69,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12497872,User 613,70201,1,24/03/2021,16:34,24/03/2021,17:53,4.92,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12492455,User 1149,81028,2,24/03/2021,11:30,24/03/2021,18:12,28.43,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12490522,User 451,70201,1,24/03/2021,09:52,24/03/2021,14:34,5.41,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12488962,User 1172,70202,1,24/03/2021,08:28,24/03/2021,15:34,11.1,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12488626,User 1169,70204,1,24/03/2021,08:08,24/03/2021,13:01,6.96,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12488186,User 380,81027,2,24/03/2021,07:43,24/03/2021,14:02,5.66,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12487530,User 1139,70200,2,24/03/2021,07:01,24/03/2021,17:14,10.27,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12480040,User 149,70204,2,23/03/2021,21:12,24/03/2021,18:26,6.8,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12480033,User 613,81028,1,23/03/2021,21:11,26/03/2021,21:11,17.03,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12480003,User 613,70202,1,23/03/2021,21:09,24/03/2021,08:08,17.6,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12476157,User 624,70201,1,23/03/2021,16:56,24/03/2021,08:00,4.65,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12476001,User 620,70201,2,23/03/2021,16:46,24/03/2021,08:02,14.38,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12475975,User 623,81027,1,23/03/2021,16:44,24/03/2021,08:00,6.26,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12475847,User 621,70203,1,23/03/2021,16:37,25/03/2021,08:03,12.02,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12475683,User 618,70204,1,23/03/2021,16:27,24/03/2021,08:00,8.89,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12475621,User 473,70222,2,23/03/2021,16:23,25/03/2021,17:17,32.11,Wellington Place ,APT 7kW Dual Outlet,,,
12475643,User 612,70203,2,23/03/2021,16:20,25/03/2021,18:03,7.31,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12475560,User 618,70204,2,23/03/2021,16:19,23/03/2021,16:20,0,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12474113,User 149,70202,2,23/03/2021,12:03,23/03/2021,18:00,4.29,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12469304,User 451,70201,1,23/03/2021,09:48,23/03/2021,16:46,6.46,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12468490,User 324,81027,1,23/03/2021,08:58,23/03/2021,16:03,25.85,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12467660,User 1169,70204,2,23/03/2021,08:12,23/03/2021,14:41,12.07,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12467160,User 380,81028,1,23/03/2021,07:42,23/03/2021,18:02,8.89,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12466677,User 1139,70200,2,23/03/2021,07:12,23/03/2021,17:47,10.6,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12464403,User 1138,81027,1,23/03/2021,04:20,23/03/2021,08:05,28.02,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12459217,User 613,70202,2,22/03/2021,21:24,23/03/2021,08:48,22.36,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12458957,User 612,70204,2,22/03/2021,21:04,23/03/2021,08:01,3.92,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12457245,User 624,70203,2,22/03/2021,19:05,23/03/2021,08:06,8.38,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12457208,User 618,70204,1,22/03/2021,19:03,23/03/2021,08:02,8.11,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12454861,User 621,70201,1,22/03/2021,16:35,23/03/2021,08:04,15.96,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12454780,User 624,70202,1,22/03/2021,16:30,23/03/2021,08:07,7.85,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12454774,User 623,70203,1,22/03/2021,16:30,23/03/2021,08:05,7.11,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12452951,User 520,81027,2,22/03/2021,14:39,24/03/2021,06:42,20.95,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12445621,User 1132,70204,2,22/03/2021,07:19,22/03/2021,18:53,44.35,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12434529,User 618,81028,1,21/03/2021,16:23,22/03/2021,07:58,12.79,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12433184,User 621,70202,2,21/03/2021,14:51,22/03/2021,07:54,4.22,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12433179,User 613,70204,1,21/03/2021,14:51,22/03/2021,08:07,3.88,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12426934,User 380,70204,2,21/03/2021,07:50,21/03/2021,17:12,10.12,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12418749,User 621,70201,1,20/03/2021,20:22,21/03/2021,10:17,3.42,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12418704,User 612,81027,1,20/03/2021,20:19,22/03/2021,18:15,4.73,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12417671,User 149,70202,2,20/03/2021,19:00,21/03/2021,10:32,21.39,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12417579,User 149,70200,2,20/03/2021,18:54,21/03/2021,22:12,14.09,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12415626,User 623,70202,1,20/03/2021,16:35,22/03/2021,07:53,10.35,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12415621,User 624,81027,2,20/03/2021,16:35,22/03/2021,07:53,7.82,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12415585,User 618,70204,1,20/03/2021,16:31,21/03/2021,10:15,9.36,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12404912,User 473,70222,2,20/03/2021,11:00,20/03/2021,14:14,0.13,Wellington Place ,APT 7kW Dual Outlet,,,
12403807,User 473,70222,2,20/03/2021,09:48,20/03/2021,10:51,1.35,Wellington Place ,APT 7kW Dual Outlet,,,
12402485,User 1132,70204,2,20/03/2021,08:16,20/03/2021,20:42,48.02,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12394477,User 613,81027,2,19/03/2021,21:07,20/03/2021,07:54,7.21,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12392639,User 624,70204,1,19/03/2021,18:48,20/03/2021,07:57,11.1,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12392588,User 149,70203,1,19/03/2021,18:45,22/03/2021,07:59,8.58,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12392512,User 618,70200,2,19/03/2021,18:40,20/03/2021,07:57,7.88,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12390717,User 621,70202,2,19/03/2021,16:40,20/03/2021,18:07,12.54,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12390566,User 623,70204,2,19/03/2021,16:30,20/03/2021,07:53,11.26,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12390557,User 624,70201,1,19/03/2021,16:30,20/03/2021,07:54,9.86,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12388034,User 319,81028,1,19/03/2021,13:47,19/03/2021,17:15,7.79,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12384987,User 1141,70201,2,19/03/2021,10:34,19/03/2021,15:45,19.3,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12382353,User 1124,70204,1,19/03/2021,07:51,19/03/2021,17:15,26.06,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12374636,User 621,81027,1,18/03/2021,21:08,19/03/2021,08:01,16.68,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12374629,User 613,70203,2,18/03/2021,21:07,19/03/2021,18:01,13.92,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12372131,User 624,70200,2,18/03/2021,18:06,19/03/2021,07:58,3.64,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12372100,User 623,70204,2,18/03/2021,18:05,19/03/2021,08:00,14.14,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12372073,User 618,70201,1,18/03/2021,18:03,19/03/2021,08:01,4.36,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12372045,User 620,70202,2,18/03/2021,18:01,19/03/2021,07:58,8.9,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12372016,User 623,70201,2,18/03/2021,17:59,19/03/2021,07:59,9.42,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12370766,User 621,70204,2,18/03/2021,16:38,18/03/2021,18:00,5.12,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12370739,User 613,70203,1,18/03/2021,16:37,18/03/2021,18:00,9.09,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12370661,User 149,70202,1,18/03/2021,16:34,20/03/2021,07:53,9.51,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12367627,User 473,70222,1,18/03/2021,13:12,20/03/2021,09:12,11.46,Wellington Place ,APT 7kW Dual Outlet,,,
12364037,User 324,81027,1,18/03/2021,09:19,18/03/2021,19:18,37.56,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12363479,User 1169,70204,2,18/03/2021,08:45,18/03/2021,11:26,7.62,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12363430,User 1159,70202,1,18/03/2021,08:44,18/03/2021,16:15,25.77,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12362466,User 520,70200,2,18/03/2021,07:43,18/03/2021,16:52,20.48,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12362442,User 304,70202,2,18/03/2021,07:42,18/03/2021,17:45,26.47,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12362404,User 380,81027,2,18/03/2021,07:39,18/03/2021,18:01,4.9,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12361849,User 1139,70201,2,18/03/2021,07:01,18/03/2021,17:17,10.4,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12354730,User 621,70202,1,17/03/2021,20:55,18/03/2021,08:35,18.27,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12354724,User 613,70200,2,17/03/2021,20:55,,,,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12352389,User 620,70203,1,17/03/2021,18:07,18/03/2021,09:04,4.71,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12352361,User 618,70204,2,17/03/2021,18:06,18/03/2021,08:40,5.03,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12352321,User 623,70204,1,17/03/2021,18:03,18/03/2021,08:58,15.18,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12351647,User 612,81028,1,17/03/2021,17:19,18/03/2021,08:40,8.36,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12351092,User 623,70201,1,17/03/2021,16:43,18/03/2021,08:36,7.47,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12351056,User 149,81027,1,17/03/2021,16:41,18/03/2021,08:35,8.79,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12350983,User 624,70203,2,17/03/2021,16:37,18/03/2021,08:36,10.44,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12350637,User 416,70200,2,17/03/2021,16:14,17/03/2021,17:18,7.98,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12346453,User 1169,70204,2,17/03/2021,11:50,17/03/2021,17:22,17.49,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12343033,User 304,70201,2,17/03/2021,08:14,17/03/2021,16:56,33.46,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12342628,User 380,81027,2,17/03/2021,07:49,17/03/2021,17:53,5.38,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12341946,User 1139,70203,1,17/03/2021,07:02,17/03/2021,17:37,9.56,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12335002,User 613,70200,2,16/03/2021,21:07,17/03/2021,08:45,13.27,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12334977,User 621,81028,1,16/03/2021,21:05,17/03/2021,08:12,9.49,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12333140,User 624,81027,1,16/03/2021,18:50,17/03/2021,08:13,5.34,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12333089,User 620,70201,1,16/03/2021,18:46,17/03/2021,08:11,4.59,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12333029,User 149,70204,2,16/03/2021,18:42,17/03/2021,08:13,5.85,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12333000,User 612,70202,2,16/03/2021,18:40,17/03/2021,08:09,5.84,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12332939,User 623,70202,1,16/03/2021,18:36,17/03/2021,08:12,13.33,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12331076,User 623,70204,1,16/03/2021,16:31,17/03/2021,08:11,9.74,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12331062,User 623,70204,1,16/03/2021,16:31,16/03/2021,16:31,0,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12324913,User 451,70201,2,16/03/2021,09:54,16/03/2021,14:24,5.41,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12323644,User 1171,81028,1,16/03/2021,08:38,16/03/2021,19:28,24.69,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12322706,User 1154,70203,2,16/03/2021,07:38,16/03/2021,19:28,39.14,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12322598,User 380,70202,1,16/03/2021,07:31,16/03/2021,17:50,5.17,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12322225,User 1139,70201,1,16/03/2021,07:04,16/03/2021,18:15,10.42,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12315219,User 621,81027,1,15/03/2021,21:07,16/03/2021,17:58,25.43,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12315207,User 613,70201,2,15/03/2021,21:06,16/03/2021,08:09,22.77,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12312788,User 620,70204,1,15/03/2021,18:09,16/03/2021,08:08,7,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12312752,User 149,70204,2,15/03/2021,18:07,16/03/2021,08:05,6.33,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12311659,User 623,70202,2,15/03/2021,16:55,16/03/2021,08:17,11.94,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12311340,User 624,70201,1,15/03/2021,16:34,15/03/2021,18:01,4.2,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12308100,User 618,70203,2,15/03/2021,12:59,15/03/2021,18:04,3.26,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12303503,User 1173,81028,1,15/03/2021,08:55,15/03/2021,14:29,35.99,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12302811,User 1169,70202,2,15/03/2021,08:15,15/03/2021,15:12,7.94,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12302414,User 304,70201,1,15/03/2021,07:51,15/03/2021,13:27,21.9,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12302405,User 380,81027,1,15/03/2021,07:50,15/03/2021,17:48,4.04,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12302356,User 380,81027,1,15/03/2021,07:47,15/03/2021,07:48,0.08,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12301729,User 1139,70202,1,15/03/2021,07:04,15/03/2021,17:12,10.38,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12285672,User 473,70222,2,14/03/2021,10:40,17/03/2021,15:36,39.32,Wellington Place ,APT 7kW Dual Outlet,,,
12285057,User 416,70202,1,14/03/2021,10:00,14/03/2021,13:01,11.98,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12283262,User 520,70200,2,14/03/2021,07:51,15/03/2021,13:29,22.84,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12283180,User 380,81027,2,14/03/2021,07:45,14/03/2021,17:22,10.3,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12273456,User 618,70202,2,13/03/2021,18:19,15/03/2021,08:08,6.08,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
12273416,User 623,70203,1,13/03/2021,18:17,15/03/2021,08:07,14.19,Woodhouse Lane Car Park,APT 7kW Dual Outlet,,,
